"sound.files","selec","duration","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf","species.vocalization","org.sound.files"
"Campan_0023.wav_1",1,0.232613552,2.54119239033463,0.776233482711703,2.50764627060653,1.78476813685848,3.27355286469673,1.48878472783826,0.0673338107172694,0.0367275331185106,0.110182599355532,0.0734550662370211,2.06931360883829,9.88013507711624,0.953122604929703,0.90210049294337,0.859812371742554,0.700700432449962,2.07999102618243,1.59345703125,3.66064453125,2.0671875,11.25,3.48837890625,1.76572265625,-7.40565730237419,1.77250476747047,"mimetic_P.tricarunculatus-adult","Campan_0023"
"Campan_0023.wav_2",1,0.310123587,2.33282153878946,0.752134981259047,2.05430669555302,1.70286509236032,3.01190445838084,1.30903936602052,0.0790485082922058,0.0425645813881108,0.133774398648348,0.0912098172602374,2.60860955758225,12.9812650604307,0.939875200277437,0.880052552802534,0.827139569319951,0.620181258173775,1.77451171875,1.07666015625,3.05771484375,1.9810546875,5.52173913043478,2.02412109375,1.07666015625,-3.0551076319777,1.77250476747047,"mimetic_P.tricarunculatus-adult","Campan_0023"
"Campan_0026.wav_1",1,0.180977654000001,2.09783736403593,0.151324291338296,2.08574962589928,2.00233516546763,2.19140794244604,0.189072776978417,0.0811267495503949,0.0499241535694738,0.112329345531316,0.0624051919618422,1.8124443176147,6.58253527374902,0.908888459270428,0.928080776912399,0.843521907406412,0.592583937433268,2.07005859375,1.76572265625,2.28251953125,0.516796875,4.16666666666667,1.85185546875,2.11025390625,1.42779194993874,2.11839243971457,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_2",1,0.263240223999999,1.91532322918125,0.202406652395251,1.90593240070922,1.81073834042553,2.0087419858156,0.198003645390071,0.128560354374308,0.104072667826821,0.17141380583241,0.0673411380055898,1.97338801645466,7.21226962742404,0.911324568441452,0.889664309811966,0.810772943197153,0.565121415216073,1.88121892755682,1.42119140625,2.11025390625,0.6890625,5.5,1.50732421875,2.02412109375,1.96321393116579,1.94544860359252,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_3",1,0.296145252000001,1.84060426874534,0.148476630044234,1.83319411764706,1.77559411764706,1.90434705882353,0.128752941176471,0.132963117219677,0.108788004997918,0.169225785552316,0.0604377805543986,2.26391515007888,8.00966921812793,0.877645225276687,0.881215098570765,0.773394223702357,0.465492021367374,1.7915625,1.42119140625,1.93798828125,0.516796875,6.5,1.42119140625,1.85185546875,1.45423254160428,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_4",1,0.312597767,1.82073123926089,0.183440298660146,1.80527741935484,1.70277419354839,1.91418709677419,0.211412903225807,0.104202569916856,0.0674251922991419,0.147109510470855,0.0796843181717131,2.18595920503133,7.60214932229332,0.887930489907886,0.880349791767824,0.781689421894709,0.468865802406665,1.79719426081731,1.59345703125,2.11025390625,0.516796875,7.33333333333333,1.59345703125,1.76572265625,0.551077592950304,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_5",1,0.263240224,1.7735909937139,0.172467075457892,1.78455785123967,1.66650165289256,1.87976446280992,0.213262809917355,0.13468227601118,0.0673411380055898,0.177535727469282,0.110194589463692,1.3708427628032,4.5150875489442,0.920462900755409,0.895244126453193,0.824039005519348,0.56706612188285,1.76963778409091,1.33505859375,2.11025390625,0.7751953125,7,1.33505859375,1.76572265625,1.63601160930481,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_6",1,0.296145252999999,1.751400964646,0.16470109127364,1.78301731448763,1.64792190812721,1.83030070671378,0.182378798586572,0.139006895275117,0.0967004488870378,0.175269563607756,0.0785691147207182,2.3427299092694,8.62394401214807,0.893065016078635,0.883876064866819,0.789358792081807,0.479085436868198,1.757109375,1.50732421875,2.02412109375,0.516796875,7.83333333333334,1.59345703125,1.85185546875,0.872539522016248,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_7",1,0.394860337000001,1.79050621056921,0.191050650364235,1.78108567639257,1.65685702917772,1.90277904509284,0.24592201591512,0.149565381708239,0.0957218442932729,0.203408919123205,0.107687074829932,1.828949354066,6.38723128981634,0.926385432918494,0.868793280397738,0.804837439177937,0.583760490863713,1.77986386427239,1.42119140625,2.19638671875,0.7751953125,11.2222222222222,1.42119140625,1.67958984375,0.654404642064618,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_8",1,0.271416752,1.78129502716735,0.184820959577064,1.74347761732852,1.64736209386282,1.92831516245487,0.280953068592058,0.135702947845805,0.0863564213564214,0.172712842712843,0.0863564213564214,1.71340399971815,5.95992921014282,0.909589623565612,0.891440002445205,0.810844576255463,0.51191109458408,1.77912109375,1.33505859375,2.19638671875,0.861328125,8,1.42119140625,1.76572265625,1.26938093342153,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_9",1,0.345502793999998,1.75635325701253,0.10809729520946,1.78147446808511,1.69722021276596,1.82505425531915,0.127834042553191,0.151539563193699,0.115170068027211,0.181847475832438,0.0666774078052274,1.40872232730335,3.79195136862241,0.913917947571227,0.872753222233916,0.797624833600196,0.598406173246468,1.741796875,1.50732421875,1.93798828125,0.4306640625,11.2,1.67958984375,1.50732421875,-0.498594014264328,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_10",1,0.296145251999999,1.75281739088007,0.124969597829839,1.72124439655172,1.69417198275862,1.81261379310345,0.118441810344828,0.120875561108797,0.090656670831598,0.163182007496876,0.0725253366652784,3.08229417020777,13.2176577609516,0.853004484774748,0.882548384633605,0.752817730123175,0.43700271190622,1.764,1.50732421875,2.11025390625,0.6029296875,5.71428571428571,1.76572265625,1.76572265625,0,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_11",1,0.24678771,1.85768064090474,0.291903634954464,1.83306138613861,1.65056633663366,2.05205544554455,0.401489108910891,0.129559523809524,0.080203514739229,0.178915532879819,0.0987120181405896,1.42462303574934,5.37108087280907,0.954694030531478,0.901065547463793,0.860241899281262,0.747598389113513,1.93168588033537,1.42119140625,2.36865234375,0.9474609375,7.72727272727273,1.76572265625,2.02412109375,1.04704742995508,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_12",1,0.213882682000001,1.62904067177134,0.160511207562384,1.63240875,1.5103875,1.768509375,0.258121875,0.100648259303721,0.0629051620648259,0.138391356542617,0.0754861944777911,0.825915161610675,2.53764675996696,0.937095952646895,0.913312324357998,0.855861282658408,0.662742768994745,1.65498046875,1.33505859375,1.85185546875,0.516796875,8.83333333333333,1.59345703125,1.67958984375,0.402710549982722,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0026"
"Campan_0026.wav_14",1,0.296145252999999,1.62045166368818,0.158296891473441,1.61553815384615,1.52770548717949,1.74053079487179,0.212825307692308,0.0664815586098385,0.0302188902771993,0.114831783053357,0.0846128927761581,1.88481930799677,6.70798591329766,0.893677432013022,0.881078557709197,0.787400022855293,0.454524020702677,1.58291015625,1.07666015625,1.85185546875,0.7751953125,5.44444444444444,1.59345703125,1.67958984375,0.29084650733875,1.68603284940945,"mimetic_P.tricarunculatus-adult","Campan_0026"
"Campan_0026.wav_15",1,0.279692738000001,1.62563089745865,0.17680571549791,1.59528133333333,1.49155938095238,1.75980580952381,0.268246428571428,0.0912008281573499,0.0486404416839199,0.13984126984127,0.0912008281573499,1.52828949285812,4.95683831022129,0.915610616663799,0.887995766971358,0.813058351791488,0.559784007461664,1.69082455842391,1.42119140625,1.93798828125,0.516796875,10.1666666666667,1.85185546875,1.76572265625,-0.307955126457376,1.59956093134843,"mimetic_P.tricarunculatus-adult","Campan_0026"
"Campan_0026.wav_16",1,0.24678771,2.6912249166001,0.499150919821001,2.70046896963947,2.30290361100569,3.10209111764706,0.799187506641366,0.0987120181405896,0.0493560090702948,0.160407029478458,0.111051020408163,1.99548972005778,10.0406841980722,0.944574728088056,0.903288371177586,0.853223367590171,0.659383241162148,2.64385718368902,2.19638671875,3.31611328125,1.1197265625,10.5384615384615,2.36865234375,2.28251953125,-0.349015809985027,2.20486435777559,"mimetic_P.tricarunculatus-adult","Campan_0026"
"Campan_0026.wav_17",1,0.427765365000006,5.08858031423068,0.229949296447925,5.18405844748858,5.03443287671233,5.22614063926941,0.191707762557077,0.138568554182236,0.072296636964645,0.228939350388043,0.156642713423398,3.36122687909102,15.5774820239594,0.862748267830646,0.867033214523722,0.748031403981978,0.436330948877569,5.2265869140625,4.69423828125,5.38330078125,0.6890625,3.74999999999999,4.69423828125,5.38330078125,1.61084219616516,5.31785340797244,"mimetic_P.tricarunculatus-whistle","Campan_0026"
"Campan_0026.wav_18",1,0.279732410999998,2.60160081718214,0.506919467519957,2.49901796061885,2.31653594374121,2.88187238818565,0.565336444444444,0.115539781129843,0.0729724933451641,0.170269151138716,0.0972966577935522,3.79780633922958,23.6857275047748,0.91684249245738,0.890834469286573,0.816754895187649,0.548791561620046,2.48593957779255,2.28251953125,3.22998046875,0.9474609375,7.36363636363636,2.45478515625,2.36865234375,-0.307911450775722,2.37780819389764,"mimetic_P.tricarunculatus-adult","Campan_0026"
"Campan_0027.wav_1",1,0.160599787000001,1.61928216579143,0.163320167062821,1.60975864661654,1.49745488721805,1.70958421052632,0.212129323308271,0.070659410430839,0.0321179138321996,0.109200907029478,0.0770829931972789,1.24160445002307,3.89623186863022,0.920214795441927,0.941727893288466,0.866591940684402,0.615984406143816,1.71271784855769,1.50732421875,1.93798828125,0.4306640625,7.4,1.93798828125,1.85185546875,-0.536319593624366,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_2",1,0.135892127,1.8558534068191,0.180462971272114,1.85259322033898,1.71260508474576,1.98521355932203,0.272608474576271,0.084125904329986,0.0452985638699924,0.110010797969982,0.0647122340999892,1.24176783624881,3.72216278313623,0.914248248910474,0.951572601052068,0.869973584223038,0.576036641994942,1.84402521306818,1.59345703125,2.19638671875,0.6029296875,3.85714285714286,1.67958984375,1.76572265625,0.633832249163337,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_3",1,0.185307446000001,1.66112981711576,0.0796956314266095,1.65699315068493,1.60285616438356,1.7111301369863,0.10827397260274,0.0830682617874736,0.051118930330753,0.10862772695285,0.0575087966220971,1.2821354450504,4.20258336733402,0.919096344890772,0.923854122289879,0.849110947008901,0.645294909352346,1.67384765625,1.59345703125,1.85185546875,0.2583984375,7.33333333333333,1.67958984375,1.67958984375,0,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_4",1,0.185307445999999,1.78622193384927,0.150828835060248,1.80747397260274,1.68837260273973,1.89409315068493,0.205720547945205,0.127797325826882,0.0894581280788177,0.159746657283603,0.0702885292047854,1.54088056823119,5.21238963328854,0.905598688789917,0.921672070699916,0.834665018720132,0.543797429226673,1.74275390625,1.33505859375,2.02412109375,0.6890625,4.25,1.33505859375,1.85185546875,2.78886189495052,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_5",1,0.222368936000001,1.53304040866093,0.0723926924447515,1.54929655172414,1.48570114942529,1.5856367816092,0.099935632183908,0.117355757117662,0.0432363315696649,0.160592088687327,0.117355757117662,0.987580562858824,2.89281272940914,0.895791787023328,0.908708914677518,0.814013982563003,0.525634165249235,1.55177986391129,1.33505859375,1.67958984375,0.34453125,6.5,1.50732421875,1.33505859375,-0.774683856921453,1.59956093134843,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_6",1,0.234722764000001,1.49889106618424,0.0453825209533863,1.50731454545455,1.48144909090909,1.52886909090909,0.0474199999999998,0.0926512710347297,0.0555907626208378,0.142065282253252,0.0864745196324143,1.4085023102439,3.8582034830074,0.884412692053735,0.902513021478216,0.798193970939099,0.573775033511329,1.50732421875,1.50732421875,1.50732421875,0,1,1.50732421875,1.50732421875,0,1.5130890132874,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_7",1,0.296491913999999,1.75315484575687,0.183272226569377,1.71408034188034,1.61275982905983,1.89983461538462,0.287074786324787,0.181521588227128,0.145217270581702,0.217825905872553,0.072608635290851,0.629032274457774,2.63758024978861,0.952629594390329,0.883293452727556,0.841451483599485,0.691760460160508,1.70026171875,1.42119140625,2.11025390625,0.6890625,4.375,1.50732421875,1.93798828125,1.45253223499377,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_8",1,0.227122395999999,1.77951572706968,0.16316950375942,1.80253547159091,1.67893313068182,1.90848033522727,0.229547204545455,0.135044432187289,0.0920757492186064,0.165736348593491,0.0736605993748851,2.10868625260297,8.13347818596134,0.909300266372682,0.90413255139021,0.82212796981533,0.569469046761798,1.76798930921053,1.42119140625,2.02412109375,0.6029296875,5.71428571428571,1.42119140625,1.76572265625,1.51694089208183,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_9",1,0.262064304000001,1.86494609296364,0.205485656372478,1.87092929752066,1.67983095041322,2.00087617355372,0.321045223140496,0.134078995939461,0.0853229974160207,0.170645994832041,0.0853229974160207,1.15990247471122,3.97436386396301,0.935601376851549,0.89423208000457,0.836644765277101,0.630501690297281,1.82640713778409,1.59345703125,2.11025390625,0.516796875,9,1.67958984375,2.02412109375,1.31468210184016,2.03192052165354,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_10",1,0.227122395999999,1.88514553964155,0.172252628826809,1.86921104761905,1.76791069642857,2.00574630357143,0.237835607142857,0.0920757492186064,0.0491070662499234,0.128906048906049,0.0797989826561255,1.86019289622615,7.39383512906725,0.944990204743969,0.904616619406294,0.854853844387551,0.723678292482798,1.894921875,1.67958984375,2.19638671875,0.516796875,8.16666666666667,1.76572265625,1.85185546875,0.379235223020457,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_11",1,0.401831932,1.74167341136167,0.141830741017057,1.74507089225589,1.64292525925926,1.83226838383838,0.189343124579124,0.215912275357904,0.167931769722814,0.257895217788608,0.0899634480657935,1.64544671843292,6.03363902620581,0.925577599818777,0.866815421414804,0.802304937239017,0.581801951086386,1.72392290900735,1.42119140625,2.02412109375,0.6029296875,10.1428571428571,2.02412109375,1.76572265625,-0.643051029354232,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_12",1,0.227122395999999,1.83492951334809,0.104084989022679,1.82471533944954,1.77617849541284,1.90413926605505,0.127960770642202,0.116629282343568,0.0859373659373659,0.159597965312251,0.0736605993748851,1.49343036646902,5.17575591262007,0.936079378114802,0.905608426367513,0.847721372569626,0.68419620482387,1.84958881578947,1.59345703125,2.02412109375,0.4306640625,6.4,1.59345703125,1.93798828125,1.51694089208183,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_13",1,0.139767628999998,2.0120607065583,0.14645697167666,1.99824442528736,1.90426443678161,2.10668287356322,0.202418436781609,0.0571799628942486,0.0381199752628324,0.0889466089466089,0.0508266336837765,0.9436130553282,3.34258662713373,0.944300069073724,0.945026295777546,0.892388396379222,0.741361650899785,2.06531504755435,1.85185546875,2.28251953125,0.4306640625,5.6,2.02412109375,2.02412109375,0,2.03192052165354,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_14",1,0.192180489000002,1.84288610654046,0.130184049880744,1.84161066666667,1.74220554545455,1.94624763636364,0.204042090909091,0.0929888084265964,0.0619925389510643,0.123985077902129,0.0619925389510643,0.42008644411755,1.94559737715892,0.95065522544512,0.919489583331104,0.87411757713607,0.741441579873016,1.894921875,1.67958984375,2.02412109375,0.34453125,7.25,1.67958984375,1.93798828125,1.34456124471615,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_15",1,0.244593349000002,1.96561747671397,0.178627129240674,1.93425032044199,1.81978554696133,2.12229959116022,0.302514044198895,0.128416666666667,0.0917261904761905,0.177337301587302,0.0856111111111111,1.12076980855308,3.81056389097172,0.947290522039545,0.900027947571227,0.852587944304928,0.716743065708179,1.95899628429878,1.76572265625,2.28251953125,0.516796875,5.66666666666667,1.76572265625,2.28251953125,2.11288196147965,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_16",1,0.331948117000003,1.81344696243762,0.169559890000813,1.82324914074074,1.70266751111111,1.92574352592593,0.223076014814815,0.17502824159967,0.108638218923933,0.217276437847866,0.108638218923933,1.99426317086233,8.30684669410857,0.932123305849891,0.878526152301081,0.818894701358469,0.634264915284184,1.7734130859375,1.33505859375,2.11025390625,0.7751953125,8.44444444444444,1.33505859375,1.85185546875,1.55686039032418,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_17",1,0.262064302999999,1.80517070333603,0.143389873269804,1.78931065217391,1.70144365217391,1.86189643478261,0.160452782608696,0.127984496124031,0.0914174972314507,0.164551495016611,0.0731339977851606,2.05942170466247,7.19284965872217,0.912021347774064,0.893805422248183,0.815169625846554,0.61212104638025,1.80683149857955,1.67958984375,2.02412109375,0.34453125,7.75000000000001,1.85185546875,1.76572265625,-0.328670526714203,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_18",1,0.209651442999998,1.88122493831785,0.145202199943368,1.90545310204082,1.80025179591837,1.9963087755102,0.196056979591837,0.0986634653861545,0.0678311324529812,0.129495798319328,0.0616646658663465,2.16718724286098,8.37926525211003,0.919054897772957,0.911235466976747,0.837475418949406,0.641130544550075,1.87892578125,1.59345703125,2.02412109375,0.4306640625,6.8,1.76572265625,1.93798828125,0.821676314433959,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_19",1,0.244593350000002,1.86084830608425,0.216691629983975,1.79084223963134,1.69263921658986,1.99134007834101,0.298700861751152,0.128416666666667,0.0794960317460317,0.165107142857143,0.0856111111111111,1.7994641839764,6.32967339438633,0.934715733704546,0.900074748174104,0.841314028628492,0.672092252680727,1.82244426448171,1.59345703125,2.19638671875,0.6029296875,6.28571428571429,1.93798828125,1.76572265625,-0.704293984280433,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_20",1,0.262064303000002,1.84555305968465,0.146227942455528,1.86842632124352,1.76491237823834,1.93743561658031,0.172523238341969,0.103606496862311,0.0670394979697305,0.152362495385751,0.0853229974160207,1.51592595713149,4.79207472707339,0.923557536886348,0.893271002705372,0.824987167030572,0.62769556147875,1.86947354403409,1.59345703125,2.02412109375,0.4306640625,5,1.67958984375,1.93798828125,0.986011580142594,1.94544860359252,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_21",1,0.262064303999999,1.79479432413844,0.174376633759886,1.79624539910314,1.6817714529148,1.92216673991031,0.240395286995516,0.146267995570321,0.109700996677741,0.176740494647471,0.0670394979697305,1.76321802755254,6.55480301486619,0.930192337699156,0.892012487002315,0.829743180541521,0.635757038648931,1.75984996448864,1.42119140625,2.11025390625,0.6890625,7.375,1.50732421875,1.76572265625,0.986011576380127,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_22",1,0.192180489000002,2.09339522505569,0.165071246478478,2.10858185276074,1.97285180368098,2.19210803680982,0.219256233128835,0.0805903006363836,0.043394777265745,0.111586570111916,0.0681917928461707,2.47978113760796,10.6906336757692,0.906366236444994,0.920526937466058,0.834334535857348,0.562770483479752,2.06449584960937,1.85185546875,2.28251953125,0.4306640625,7.4,2.11025390625,2.02412109375,-0.44818708157205,2.11839243971457,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_23",1,0.384360978,1.96137244650555,0.117263252142015,1.95691046255507,1.87867971365639,2.0377489030837,0.159069189427313,0.156143707482993,0.126116071428571,0.216198979591837,0.0900829081632653,1.1211199665314,3.70443020673643,0.931046110377274,0.868567908377482,0.80867677269338,0.624697235569122,1.95123948317308,1.67958984375,2.11025390625,0.4306640625,13.2,1.85185546875,2.02412109375,0.448187081572052,1.94544860359252,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_24",1,0.244593349999999,1.89684441640451,0.235615264365112,1.87699923616236,1.73774991512915,2.03672639852399,0.298976483394834,0.158992063492063,0.110071428571429,0.18956746031746,0.0794960317460317,1.78982529645948,6.59619017791059,0.936513131791333,0.898144657097267,0.841124265619814,0.652306187512351,1.9001738757622,1.50732421875,2.45478515625,0.9474609375,5.81818181818182,2.36865234375,2.36865234375,0,1.94544860359252,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_25",1,0.192180489000002,2.08155734930941,0.159523634271267,2.10689054814815,1.97671702962963,2.22144324444444,0.244726214814815,0.0991880623217029,0.0619925389510643,0.130184331797235,0.0681917928461707,1.29700840361287,4.19935840027374,0.92859736815546,0.922613907229554,0.85673684607699,0.641333707577928,2.09679565429688,1.76572265625,2.28251953125,0.516796875,5.33333333333333,1.76572265625,2.11025390625,1.7927483262882,2.11839243971457,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_26",1,0.419302885,1.99880129057946,0.158253106685374,1.98415869230769,1.88853653846154,2.11802970769231,0.229493169230769,0.197668610301263,0.149748947197927,0.263558147068351,0.113809199870424,1.3160839803896,4.50306469496908,0.930221825938114,0.866615107370442,0.806144287563688,0.59185988441972,1.97438242737676,1.59345703125,2.28251953125,0.6890625,8.625,1.59345703125,2.02412109375,1.02709539549197,2.03192052165354,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_27",1,0.244593350000002,1.96900196752654,0.190170796655233,1.9423967944664,1.8359400513834,2.0857039486166,0.249763897233202,0.122301587301587,0.0856111111111111,0.158992063492063,0.0733809523809524,2.13120579111406,7.77965499950815,0.897160466890064,0.898240059708062,0.805865471347044,0.52135829380179,1.89597227515244,1.50732421875,2.28251953125,0.7751953125,4.88888888888889,1.76572265625,1.93798828125,0.704293984280433,1.94544860359252,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_28",1,0.209651443000006,1.92344824378779,0.100999407929024,1.93575988172043,1.84028482795699,1.99781866666667,0.157533838709678,0.0863305322128852,0.0554981992797119,0.135662264905962,0.0801640656262505,0.878394716669498,3.06476336316062,0.949929447495174,0.912591804042667,0.866897828202874,0.770596946723243,1.95521484375,1.76572265625,2.11025390625,0.34453125,6.24999999999999,1.85185546875,1.76572265625,-0.410838157216966,2.03192052165354,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_29",1,0.279535257000006,2.08385227931306,0.209014777188931,2.14377643037975,1.88885856962025,2.25866898734177,0.369810417721519,0.139773242630385,0.0972335600907029,0.188390022675737,0.091156462585034,1.98825118938768,7.9230236349358,0.930703201522619,0.88939803584241,0.82776559938646,0.644164238539754,2.11758435837766,1.59345703125,2.36865234375,0.7751953125,7.44444444444445,1.85185546875,2.28251953125,1.54064309140078,2.29133627583661,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_30",1,0.209651442999998,1.99919455656229,0.118797407249016,2.00911586259542,1.92269621374046,2.07153005343511,0.148833839694656,0.0801640656262505,0.0616646658663465,0.129495798319328,0.0678311324529812,1.33872959729479,4.24215585875412,0.904881386197945,0.909976613383985,0.823420899326612,0.552966585387444,2.01673828125,1.76572265625,2.11025390625,0.34453125,8.00000000000001,1.76572265625,2.11025390625,1.64335262886792,2.03192052165354,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_31",1,0.174709536000002,1.79214480797299,0.129087082463757,1.73776455339806,1.70328226213592,1.85270552427184,0.149423262135922,0.106077907353418,0.0686386459345643,0.137277291869129,0.0686386459345643,3.28698111211014,16.5020194059557,0.89450035738111,0.929817615837273,0.831722189665692,0.610239962680074,1.81918440193966,1.67958984375,2.11025390625,0.4306640625,7.2,1.67958984375,1.85185546875,0.986011576380113,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_32",1,0.157238581999998,1.84417624181322,0.100898679570194,1.83454037333333,1.80888938666667,1.91149333333333,0.102603946666667,0.0817614512471655,0.0503147392290249,0.106918820861678,0.0566040816326531,2.72160408728595,10.580273361159,0.894170180637264,0.940744272645142,0.841185476204579,0.638710750928932,1.84191706730769,1.59345703125,1.93798828125,0.34453125,2.25,1.59345703125,1.85185546875,1.64335263148076,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_33",1,0.331948117000003,1.96542220043917,0.137859546431882,1.98110184444444,1.88463642222222,2.02933455555556,0.144698133333333,0.132780045351474,0.0965673057101629,0.199170068027211,0.102602762317048,2.0157728005056,6.69691094415824,0.892255721308753,0.876815406085234,0.782343562611207,0.484168954683561,1.9564453125,1.59345703125,2.11025390625,0.516796875,7.66666666666666,1.59345703125,2.11025390625,1.55686039032418,2.03192052165354,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0027.wav_34",1,0.227122395999999,1.7848676249237,0.128947242744271,1.79874136507937,1.68863223809524,1.8824243015873,0.193792063492064,0.0859373659373659,0.0552454495311638,0.128906048906049,0.0736605993748851,1.90855897800865,6.89999238887404,0.931984939101749,0.907133843796884,0.845435080168175,0.695380080129611,1.78838918585526,1.59345703125,2.02412109375,0.4306640625,10.4,1.85185546875,2.02412109375,0.758470446040913,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0027"
"Campan_0028.wav_1",1,0.323737613999999,1.66755174874332,0.183628982839174,1.64926215064103,1.55964443589744,1.81613651602564,0.256492080128205,0.0794082916185342,0.0427583108715184,0.128274932614555,0.0855166217430368,1.84439990012768,6.46970204741405,0.909168478435649,0.876011223486528,0.796441791149798,0.502138308932648,1.67958984375,1.16279296875,2.02412109375,0.861328125,10,1.85185546875,1.67958984375,-0.532114952203239,1.59956093134843,"mimetic_P.tricarunculatus-adult","Campan_0028"
"Campan_0028.wav_2",1,0.251795922000001,2.18353138169866,0.293161042800602,2.18996683908046,2.0349345545977,2.43642841954023,0.401493864942528,0.110542558486809,0.0614125324926719,0.159672584480947,0.098260051988275,1.60417814889607,5.42678615491974,0.922576544964882,0.899876190868739,0.83020466706784,0.564013121596837,2.2189453125,1.85185546875,2.62705078125,0.7751953125,6.44444444444444,1.93798828125,2.62705078125,2.73659118275949,2.11839243971457,"mimetic_P.tricarunculatus-adult","Campan_0028"
