"selec","View","Channel","start","end","bottom.freq","top.freq","sound.files","Begin Path","File Offset (s)","Recording","Model species","Vocalization","selec.file","Song","source","species.vocalization"
3,"Spectrogram 1",1,4.359335971,4.624879279,1.6426,2.8289,"Procnias-tricarunculatus-489616.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489616.wav",4.3593,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489616.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
4,"Spectrogram 1",1,21.697101115,21.973708727,1.6882,2.0532,"Procnias-tricarunculatus-489616.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489616.wav",21.6971,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489616.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
5,"Spectrogram 1",1,47.139167513,47.437903734,1.6654,2.076,"Procnias-tricarunculatus-489616.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489616.wav",47.1392,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489616.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
6,"Spectrogram 1",1,48.24620239,48.533874307,1.8251,2.7376,"Procnias-tricarunculatus-489616.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489616.wav",48.2462,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489616.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
7,"Spectrogram 1",1,49.153475359,49.33050423,2.0532,3.2395,"Procnias-tricarunculatus-489616.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489616.wav",49.1535,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489616.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
8,"Spectrogram 1",1,51.432722085,51.543365129,1.962,3.3308,"Procnias-tricarunculatus-489616.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489616.wav",51.4327,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489616.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
9,"Spectrogram 1",1,51.853165655,51.985937309,2.1445,3.2395,"Procnias-tricarunculatus-489616.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489616.wav",51.8532,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489616.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
1,"Spectrogram 1",1,2.374417383,2.517838567,1.226,1.6777,"Procnias-tricarunculatus-489617.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489617.wav",2.3744,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489617.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
2,"Spectrogram 1",1,3.55365823,3.808629224,1.6132,2.1294,"Procnias-tricarunculatus-489617.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489617.wav",3.5537,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489617.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
3,"Spectrogram 1",1,4.55760652,4.732899078,1.6777,2.4198,"Procnias-tricarunculatus-489617.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489617.wav",4.5576,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489617.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
4,"Spectrogram 1",1,18.473078323,18.728049317,1.71,2.0971,"Procnias-tricarunculatus-489617.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489617.wav",18.4731,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489617.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
5,"Spectrogram 1",1,58.809872302,59.128586044,1.6132,2.0649,"Procnias-tricarunculatus-489617.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489617.wav",58.8099,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489617.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
6,"Spectrogram 1",1,59.877563339,60.196277082,1.71,2.3875,"Procnias-tricarunculatus-489617.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489617.wav",59.8776,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489617.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
7,"Spectrogram 1",1,74.585919331,74.856826012,1.6132,2.1616,"Procnias-tricarunculatus-489617.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-489617.wav",74.5859,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-489617.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
1,"Spectrogram 1",1,5.527915815,5.726306716,1.048,1.4253,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",5.5279,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
2,"Spectrogram 1",1,7.358817868,7.622890279,2.0541,2.7248,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",7.3588,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
3,"Spectrogram 1",1,8.925647509,9.559421297,2.599,2.8506,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",8.9256,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
4,"Spectrogram 1",1,34.325734904,34.554597661,1.0899,1.4672,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",34.3257,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
5,"Spectrogram 1",1,36.227056267,36.403104542,2.2218,2.7667,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",36.2271,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
6,"Spectrogram 1",1,37.776281081,38.216401767,2.599,2.8925,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",37.7763,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
7,"Spectrogram 1",1,74.742480309,75.376254097,2.599,2.8925,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",74.7425,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
8,"Spectrogram 1",1,77.295180287,77.788115456,2.599,2.9344,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",77.2952,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
9,"Spectrogram 1",1,79.548598199,80.094347849,2.599,2.8925,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",79.5486,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
10,"Spectrogram 1",1,95.231872111,95.478339695,2.0122,2.8925,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",95.2319,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","4","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
11,"Spectrogram 1",1,117.916344376,118.109997478,1.0061,1.5091,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",117.9163,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","5","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
12,"Spectrogram 1",1,119.764851257,120.011318841,2.2637,2.7667,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",119.7649,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","5","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
13,"Spectrogram 1",1,121.349285726,121.877430549,2.599,2.9344,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",121.3493,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","5","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
14,"Spectrogram 1",1,137.528385861,137.73964379,1.0899,1.5091,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",137.5284,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","6","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
15,"Spectrogram 1",1,139.887432737,140.169109976,2.2637,2.6829,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",139.8874,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","6","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
16,"Spectrogram 1",1,141.894383065,142.404923061,2.599,2.9344,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",141.8944,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","6","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
17,"Spectrogram 1",1,162.278416794,162.542489206,1.1738,1.9283,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",162.2784,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","7","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
18,"Spectrogram 1",1,163.369916095,163.880456091,2.5571,2.8925,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",163.3699,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","7","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
19,"Spectrogram 1",1,165.993035383,166.415551242,2.599,2.9344,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",165.993,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","7","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
20,"Spectrogram 1",1,168.14082433,168.545735361,2.5571,2.9344,"Procnias-tricarunculatus-498297.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498297.wav",168.1408,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498297.Table.1.selections.txt","7","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
1,"Spectrogram 1",1,1.402610405,1.714301606,1.0951,2.3726,"Procnias-tricarunculatus-498499.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498499.wav",1.4026,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498499.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
2,"Spectrogram 1",1,2.671638867,3.161439325,4.5171,4.8821,"Procnias-tricarunculatus-498499.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498499.wav",2.6716,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498499.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
3,"Spectrogram 1",1,3.651239784,4.096512929,1.7795,2.3726,"Procnias-tricarunculatus-498499.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498499.wav",3.6512,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498499.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
4,"Spectrogram 1",1,6.033451107,6.322878651,2.4639,3.0114,"Procnias-tricarunculatus-498499.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498499.wav",6.0335,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498499.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
5,"Spectrogram 1",1,39.378649595,39.912977368,4.4715,4.8821,"Procnias-tricarunculatus-498499.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498499.wav",39.3786,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498499.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
6,"Spectrogram 1",1,47.326775223,47.727521053,1.0951,1.7795,"Procnias-tricarunculatus-498499.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498499.wav",47.3268,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498499.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
7,"Spectrogram 1",1,48.729385628,49.130131458,4.4259,4.8365,"Procnias-tricarunculatus-498499.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498499.wav",48.7294,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498499.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
8,"Spectrogram 1",1,49.597668259,49.976150432,1.597,2.327,"Procnias-tricarunculatus-498499.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498499.wav",49.5977,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498499.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
1,"Spectrogram 1",1,5.520749895,6.008448649,0.9582,1.962,"Procnias-tricarunculatus-498500.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498500.wav",5.5207,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498500.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
2,"Spectrogram 1",1,6.964338207,7.413021061,4.4715,4.8821,"Procnias-tricarunculatus-498500.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498500.wav",6.9643,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498500.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
3,"Spectrogram 1",1,8.056783416,8.446942419,1.597,2.5095,"Procnias-tricarunculatus-498500.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498500.wav",8.0568,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498500.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
4,"Spectrogram 1",1,10.475769236,10.651340787,2.327,3.0114,"Procnias-tricarunculatus-498500.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498500.wav",10.4758,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498500.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
5,"Spectrogram 1",1,20.508770562,20.918437515,4.4715,4.8365,"Procnias-tricarunculatus-498500.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498500.wav",20.5088,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498500.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
6,"Spectrogram 1",1,27.559770163,27.930421216,1.2319,1.9163,"Procnias-tricarunculatus-498500.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498500.wav",27.5598,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498500.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
7,"Spectrogram 1",1,28.944834625,29.315485678,4.4715,4.7452,"Procnias-tricarunculatus-498500.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498500.wav",28.9448,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498500.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
8,"Spectrogram 1",1,29.803184432,30.173835485,1.6426,2.3726,"Procnias-tricarunculatus-498500.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498500.wav",29.8032,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498500.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
9,"Spectrogram 1",1,32.183154351,32.339217952,2.3726,3.2395,"Procnias-tricarunculatus-498500.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-498500.wav",32.1832,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-498500.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
1,"Spectrogram 1",1,2.709676509,3.058649998,1.048,1.7606,"Procnias-tricarunculatus-500097.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-500097.wav",2.7097,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-500097.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
2,"Spectrogram 1",1,3.838708387,4.310848991,4.4855,4.8208,"Procnias-tricarunculatus-500097.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-500097.wav",3.8387,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-500097.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
3,"Spectrogram 1",1,4.8240453,5.152490937,1.5091,2.2218,"Procnias-tricarunculatus-500097.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-500097.wav",4.824,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-500097.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
4,"Spectrogram 1",1,40.229968244,40.743164553,4.4435,4.8208,"Procnias-tricarunculatus-500097.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-500097.wav",40.23,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-500097.Table.1.selections.txt","2","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
5,"Spectrogram 1",1,65.674598843,66.08515589,4.4855,4.8208,"Procnias-tricarunculatus-500097.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-500097.wav",65.6746,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-500097.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
6,"Spectrogram 1",1,66.70099146,67.008909245,1.593,2.4733,"Procnias-tricarunculatus-500097.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-500097.wav",66.701,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-500097.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
7,"Spectrogram 1",1,67.604216963,67.953190453,1.8445,2.8925,"Procnias-tricarunculatus-500097.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-500097.wav",67.6042,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-500097.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
8,"Spectrogram 1",1,69.903336425,70.252309915,2.096,3.0602,"Procnias-tricarunculatus-500097.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-500097.wav",69.9033,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-500097.Table.1.selections.txt","3","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
1,"Spectrogram 1",1,1.276671319,1.891934606,2.641,2.9763,"Procnias-tricarunculatus-501212.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-501212.wav",1.2767,"Procnias tricarunculatus","Procnias tricarunculatus","Monteverde","Procnias-tricarunculatus-501212.Table.1.selections.txt","1","Procnias tricarunculatus","P.tricarunculatus-Monteverde"
