path,filename,X1,fold,target,category,pred
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0095.wav_2.wav,Campan_0095.wav_2.wav,863,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0095.wav_3.wav,Campan_0095.wav_3.wav,864,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0095.wav_4.wav,Campan_0095.wav_4.wav,865,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0095.wav_5.wav,Campan_0095.wav_5.wav,866,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0095.wav_9.wav,Campan_0095.wav_9.wav,867,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0095.wav_10.wav,Campan_0095.wav_10.wav,868,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_1.wav,Campan_0098.wav_1.wav,869,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_2.wav,Campan_0098.wav_2.wav,870,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_3.wav,Campan_0098.wav_3.wav,871,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_4.wav,Campan_0098.wav_4.wav,872,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_5.wav,Campan_0098.wav_5.wav,873,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_6.wav,Campan_0098.wav_6.wav,874,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_7.wav,Campan_0098.wav_7.wav,875,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_8.wav,Campan_0098.wav_8.wav,876,mimetic,2,P.torquatus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_9.wav,Campan_0098.wav_9.wav,877,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0098.wav_10.wav,Campan_0098.wav_10.wav,878,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0100.wav_1.wav,Campan_0100.wav_1.wav,879,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0101.wav_1.wav,Campan_0101.wav_1.wav,880,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0101.wav_2.wav,Campan_0101.wav_2.wav,881,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0101.wav_3.wav,Campan_0101.wav_3.wav,882,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0102.wav_1.wav,Campan_0102.wav_1.wav,883,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0102.wav_2.wav,Campan_0102.wav_2.wav,884,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0102.wav_3.wav,Campan_0102.wav_3.wav,885,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0102.wav_4.wav,Campan_0102.wav_4.wav,886,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0102.wav_5.wav,Campan_0102.wav_5.wav,887,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0102.wav_6.wav,Campan_0102.wav_6.wav,888,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0102.wav_7.wav,Campan_0102.wav_7.wav,889,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0102.wav_8.wav,Campan_0102.wav_8.wav,890,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0103.wav_1.wav,Campan_0103.wav_1.wav,891,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0103.wav_2.wav,Campan_0103.wav_2.wav,892,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_1.wav,Campan_0106.wav_1.wav,893,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_2.wav,Campan_0106.wav_2.wav,894,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_3.wav,Campan_0106.wav_3.wav,895,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_4.wav,Campan_0106.wav_4.wav,896,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_5.wav,Campan_0106.wav_5.wav,897,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_6.wav,Campan_0106.wav_6.wav,898,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_7.wav,Campan_0106.wav_7.wav,899,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_8.wav,Campan_0106.wav_8.wav,900,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_9.wav,Campan_0106.wav_9.wav,901,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0106.wav_10.wav,Campan_0106.wav_10.wav,902,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0108.wav_1.wav,Campan_0108.wav_1.wav,903,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0108.wav_2.wav,Campan_0108.wav_2.wav,904,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0108.wav_3.wav,Campan_0108.wav_3.wav,905,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0111.wav_1.wav,Campan_0111.wav_1.wav,906,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0111.wav_2.wav,Campan_0111.wav_2.wav,907,mimetic,7,R.sulfuratus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0111.wav_3.wav,Campan_0111.wav_3.wav,908,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0111.wav_4.wav,Campan_0111.wav_4.wav,909,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0111.wav_5.wav,Campan_0111.wav_5.wav,910,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0111.wav_6.wav,Campan_0111.wav_6.wav,911,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0111.wav_7.wav,Campan_0111.wav_7.wav,912,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0111.wav_8.wav,Campan_0111.wav_8.wav,913,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0112.wav_1.wav,Campan_0112.wav_1.wav,914,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_1.wav,Campan_0113.wav_1.wav,915,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_2.wav,Campan_0113.wav_2.wav,916,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_3.wav,Campan_0113.wav_3.wav,917,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_4.wav,Campan_0113.wav_4.wav,918,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_5.wav,Campan_0113.wav_5.wav,919,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_6.wav,Campan_0113.wav_6.wav,920,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_7.wav,Campan_0113.wav_7.wav,921,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_8.wav,Campan_0113.wav_8.wav,922,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_9.wav,Campan_0113.wav_9.wav,923,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_10.wav,Campan_0113.wav_10.wav,924,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0113.wav_11.wav,Campan_0113.wav_11.wav,925,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_1.wav,Campan_0114.wav_1.wav,926,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_3.wav,Campan_0114.wav_3.wav,927,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_4.wav,Campan_0114.wav_4.wav,928,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_5.wav,Campan_0114.wav_5.wav,929,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_6.wav,Campan_0114.wav_6.wav,930,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_7.wav,Campan_0114.wav_7.wav,931,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_8.wav,Campan_0114.wav_8.wav,932,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_9.wav,Campan_0114.wav_9.wav,933,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_10.wav,Campan_0114.wav_10.wav,934,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_11.wav,Campan_0114.wav_11.wav,935,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_12.wav,Campan_0114.wav_12.wav,936,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_13.wav,Campan_0114.wav_13.wav,937,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_14.wav,Campan_0114.wav_14.wav,938,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_15.wav,Campan_0114.wav_15.wav,939,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_16.wav,Campan_0114.wav_16.wav,940,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0114.wav_17.wav,Campan_0114.wav_17.wav,941,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_1.wav,Campan_0116.wav_1.wav,942,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_2.wav,Campan_0116.wav_2.wav,943,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_3.wav,Campan_0116.wav_3.wav,944,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_4.wav,Campan_0116.wav_4.wav,945,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_5.wav,Campan_0116.wav_5.wav,946,mimetic,2,P.torquatus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_6.wav,Campan_0116.wav_6.wav,947,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_7.wav,Campan_0116.wav_7.wav,948,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_8.wav,Campan_0116.wav_8.wav,949,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_9.wav,Campan_0116.wav_9.wav,950,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_10.wav,Campan_0116.wav_10.wav,951,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_11.wav,Campan_0116.wav_11.wav,952,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_12.wav,Campan_0116.wav_12.wav,953,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_13.wav,Campan_0116.wav_13.wav,954,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_14.wav,Campan_0116.wav_14.wav,955,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_15.wav,Campan_0116.wav_15.wav,956,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_16.wav,Campan_0116.wav_16.wav,957,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_17.wav,Campan_0116.wav_17.wav,958,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_18.wav,Campan_0116.wav_18.wav,959,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_19.wav,Campan_0116.wav_19.wav,960,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_20.wav,Campan_0116.wav_20.wav,961,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_21.wav,Campan_0116.wav_21.wav,962,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_22.wav,Campan_0116.wav_22.wav,963,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_23.wav,Campan_0116.wav_23.wav,964,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_24.wav,Campan_0116.wav_24.wav,965,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0116.wav_25.wav,Campan_0116.wav_25.wav,966,mimetic,7,R.sulfuratus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0117.wav_1.wav,Campan_0117.wav_1.wav,967,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0117.wav_2.wav,Campan_0117.wav_2.wav,968,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0117.wav_3.wav,Campan_0117.wav_3.wav,969,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0117.wav_4.wav,Campan_0117.wav_4.wav,970,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0117.wav_5.wav,Campan_0117.wav_5.wav,971,mimetic,2,P.torquatus,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0117.wav_6.wav,Campan_0117.wav_6.wav,972,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0121.wav_1.wav,Campan_0121.wav_1.wav,973,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0121.wav_2.wav,Campan_0121.wav_2.wav,974,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0121.wav_3.wav,Campan_0121.wav_3.wav,975,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0121.wav_4.wav,Campan_0121.wav_4.wav,976,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/DSCN7203.wav_1.wav,DSCN7203.wav_1.wav,1026,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/DSCN7203.wav_2.wav,DSCN7203.wav_2.wav,1027,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/DSCN7212.wav_10.wav,DSCN7212.wav_10.wav,1037,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/DSCN7212.wav_14.wav,DSCN7212.wav_14.wav,1041,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_1.wav,Grab1-4.7.2020.wav_1.wav,1058,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_2.wav,Grab1-4.7.2020.wav_2.wav,1059,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_3.wav,Grab1-4.7.2020.wav_3.wav,1060,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_4.wav,Grab1-4.7.2020.wav_4.wav,1061,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_5.wav,Grab1-4.7.2020.wav_5.wav,1062,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_6.wav,Grab1-4.7.2020.wav_6.wav,1063,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_7.wav,Grab1-4.7.2020.wav_7.wav,1064,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_8.wav,Grab1-4.7.2020.wav_8.wav,1065,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_9.wav,Grab1-4.7.2020.wav_9.wav,1066,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_10.wav,Grab1-4.7.2020.wav_10.wav,1067,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_11.wav,Grab1-4.7.2020.wav_11.wav,1068,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab1-4.7.2020.wav_12.wav,Grab1-4.7.2020.wav_12.wav,1069,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab3-4.7.2020.wav_1.wav,Grab3-4.7.2020.wav_1.wav,1070,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab3-4.7.2020.wav_2.wav,Grab3-4.7.2020.wav_2.wav,1071,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab3-4.7.2020.wav_3.wav,Grab3-4.7.2020.wav_3.wav,1072,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab3-4.7.2020.wav_4.wav,Grab3-4.7.2020.wav_4.wav,1073,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab3-4.7.2020.wav_5.wav,Grab3-4.7.2020.wav_5.wav,1074,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Grab3-4.7.2020.wav_6.wav,Grab3-4.7.2020.wav_6.wav,1075,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0063.wav_1.wav,INVEST_0063.wav_1.wav,1079,mimetic,2,P.torquatus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0063.wav_2.wav,INVEST_0063.wav_2.wav,1080,mimetic,1,P.montezuma,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0063.wav_3.wav,INVEST_0063.wav_3.wav,1081,mimetic,7,R.sulfuratus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0063.wav_4.wav,INVEST_0063.wav_4.wav,1082,mimetic,7,R.sulfuratus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0063.wav_5.wav,INVEST_0063.wav_5.wav,1083,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0063.wav_6.wav,INVEST_0063.wav_6.wav,1084,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0064.wav_1.wav,INVEST_0064.wav_1.wav,1085,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0064.wav_2.wav,INVEST_0064.wav_2.wav,1086,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0064.wav_3.wav,INVEST_0064.wav_3.wav,1087,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0064.wav_4.wav,INVEST_0064.wav_4.wav,1088,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0064.wav_5.wav,INVEST_0064.wav_5.wav,1089,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0064.wav_6.wav,INVEST_0064.wav_6.wav,1090,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0064.wav_7.wav,INVEST_0064.wav_7.wav,1091,mimetic,2,P.torquatus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/INVEST_0064.wav_8.wav,INVEST_0064.wav_8.wav,1092,mimetic,7,R.sulfuratus,R.sulfuratus
